,movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
6362,6382,30000000,en,7.892677000000001,2005-05-20,117.0,Medium,,1,0,1,1,12,2005.0,5.0,0,20.0,21757736.0,0,1.0,1,1,0,0,0,0,12,14,4,7,5,0,0,0.0,0.0,1.0,1.0,1.0,0.0,78000586.0,288500217.0,,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6363,6383,20000000,en,7.3106860000000005,2011-05-16,92.0,Short,,1,1,1,1,4,2011.0,5.0,0,16.0,21757736.0,1,2.0,1,1,0,0,0,0,4,26,7,8,5,7,5,1.0,0.0,0.0,0.0,1.0,1.0,358372926.0,219076518.0,41819064.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.0,3.0,2.0,2.0,0.0,12.0,16.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
6364,6384,40000000,en,7.759722,2009-09-09,101.0,Medium,,1,1,1,1,4,2009.0,9.0,1,9.0,-37667937.0,0,8.0,3,1,0,1,0,0,4,11,6,8,2,14,1,1.0,0.0,0.0,0.0,1.0,1.0,300257475.0,101191884.0,356830601.0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5.0,1.0,0.0,3.0,2.0,2.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
6365,6385,0,fr,7.668149000000001,1998-04-04,86.0,Short,,0,0,1,0,7,1998.0,4.0,0,4.0,-28405871.0,0,6.0,1,0,1,0,0,0,7,1,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6366,6386,140000000,en,14.470551,1998-07-10,127.0,Large,,1,0,1,1,3,1998.0,7.0,0,10.0,40981593.0,0,3.0,1,1,0,0,0,0,3,22,7,11,2,12,2,0.0,0.0,0.0,1.0,1.0,1.0,346079773.0,120207127.0,23000000.0,11,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,12.0,11.0,21.0,7.0,2.0,6.0,5.0,15.0,13.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6367,6387,8000000,en,5.379039,2011-12-21,113.0,Medium,,1,1,1,1,3,2011.0,12.0,1,21.0,32322910.0,0,1.0,2,1,1,0,0,0,3,19,1,6,6,3,1,1.0,1.0,0.0,0.0,0.0,1.0,448000000.0,1025491110.0,96188903.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
6368,6388,0,hi,2.533455,1988-08-24,113.0,Medium,,0,0,1,0,4,1988.0,8.0,1,24.0,-33273015.0,0,7.0,3,1,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6369,6389,0,en,1.527551,2004-05-14,107.0,Medium,,1,1,1,0,9,2004.0,5.0,0,14.0,21757736.0,0,,1,1,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6370,6390,12000000,en,13.535195000000002,2007-02-14,121.0,Large,,1,1,1,1,10,2007.0,2.0,0,14.0,-15309317.0,0,5.0,1,1,0,0,0,0,10,4,4,2,2,15,7,0.0,0.0,0.0,1.0,1.0,1.0,,,748806957.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6371,6391,0,en,5.666341,2009-04-10,86.0,Short,,1,0,1,1,4,2009.0,4.0,0,10.0,-28405871.0,0,2.0,1,1,0,0,0,0,4,12,12,12,6,8,5,0.0,1.0,0.0,1.0,0.0,1.0,297138014.0,278019771.0,98410061.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6372,6392,28000000,en,3.3548690000000003,1997-07-11,86.0,Short,,1,0,1,1,4,1997.0,7.0,0,11.0,40981593.0,0,2.0,1,1,0,0,0,0,4,10,5,7,2,3,3,0.0,1.0,1.0,1.0,0.0,0.0,76578911.0,41382841.0,46264384.0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6373,6393,70000000,en,18.173269,2007-08-03,115.0,Medium,,1,1,1,1,26,2007.0,8.0,1,3.0,-33273015.0,0,5.0,2,1,1,1,1,0,26,28,11,9,3,17,6,0.0,1.0,0.0,1.0,0.0,1.0,311312624.0,288500217.0,91354215.0,3,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0,14.0,28.0,8.0,5.0,5.0,5.0,27.0,18.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
6374,6394,80000000,en,16.724836,2002-05-24,83.0,Short,,1,0,1,1,10,2002.0,5.0,0,24.0,21757736.0,0,2.0,1,1,0,0,0,0,10,15,10,16,8,0,0,0.0,0.0,0.0,1.0,1.0,1.0,84431625.0,254134910.0,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6375,6395,0,en,2.048857,2005-11-07,93.0,Short,,1,0,1,1,0,2005.0,11.0,0,7.0,31944703.0,0,,1,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376,6396,64200,en,0.91597,1976-01-01,94.0,Medium,,1,0,1,1,0,1976.0,1.0,0,1.0,-50746591.0,0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,6397,0,en,5.748536,1954-07-22,102.0,Medium,,1,0,1,1,11,1954.0,7.0,0,22.0,40981593.0,0,1.0,1,1,0,0,0,0,11,2,2,0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,11000000.0,,,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6378,6398,0,en,13.409588000000001,2012-10-11,105.0,Medium,,1,0,1,1,5,2012.0,10.0,1,11.0,-28659422.0,0,3.0,1,1,0,0,0,0,5,19,4,9,5,6,0,1.0,0.0,0.0,0.0,1.0,1.0,207515725.0,196482882.0,237681299.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,5.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6379,6399,0,en,5.188466,2010-01-24,87.0,Short,,1,1,1,1,11,2010.0,1.0,0,24.0,-50746591.0,0,2.0,2,1,1,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,6400,1200000,en,15.417729999999999,1951-06-18,101.0,Medium,,1,0,1,1,20,1951.0,6.0,0,18.0,74205073.0,0,1.0,1,1,1,0,0,0,20,1,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,2200000.0,,,5,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6381,6401,0,en,2.1456880000000003,1997-10-17,90.0,Short,,1,0,1,0,1,1997.0,10.0,1,17.0,-28659422.0,0,2.0,1,1,0,0,0,0,1,4,3,5,5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,24048000.0,25836616.0,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6382,6402,0,en,7.989180999999999,1994-03-30,105.0,Medium,,1,0,1,1,4,1994.0,3.0,0,30.0,-7149862.0,0,2.0,1,1,0,0,0,0,4,15,6,12,6,4,1,0.0,0.0,0.0,1.0,1.0,1.0,89460381.0,49797148.0,90614445.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6383,6403,0,it,0.85691,1998-09-18,127.0,Large,,0,0,1,1,2,1998.0,9.0,1,18.0,-37667937.0,0,3.0,3,1,1,0,0,0,2,10,4,1,1,2,0,0.0,1.0,1.0,1.0,0.0,0.0,161000000.0,,14560084.0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6384,6404,8000000,en,12.691457000000002,2000-05-15,92.0,Short,,1,0,1,1,3,2000.0,5.0,0,15.0,21757736.0,0,1.0,1,1,0,0,0,0,3,13,6,20,7,7,5,0.0,0.0,0.0,1.0,1.0,1.0,176997168.0,164508066.0,107217396.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6385,6405,0,en,4.475472,2008-11-13,95.0,Medium,,1,0,1,1,3,2008.0,11.0,0,13.0,31944703.0,0,3.0,1,1,0,0,0,0,3,18,5,18,5,13,3,0.0,1.0,0.0,1.0,0.0,1.0,158733820.0,325756637.0,75715436.0,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
6386,6406,1650000,en,5.358582,1953-08-28,118.0,Medium,,1,0,1,1,6,1953.0,8.0,1,28.0,-33273015.0,0,1.0,1,1,0,0,0,0,6,0,0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,,9012000.0,30000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6387,6407,10000000,en,6.925667,2016-04-06,101.0,Medium,,1,1,1,1,23,2016.0,4.0,0,6.0,-28405871.0,0,4.0,1,1,0,0,0,0,23,0,0,18,5,24,3,,0.0,0.0,,1.0,1.0,,203427584.0,356296601.0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,2.0,8.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
6388,6408,19700000,xx,6.583428,2013-11-17,89.0,Short,,0,1,1,0,7,2013.0,11.0,0,17.0,31944703.0,0,5.0,2,0,0,0,0,0,7,0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6389,6409,35000000,en,10.009007,2011-07-21,109.0,Medium,,1,1,1,1,5,2011.0,7.0,0,21.0,40981593.0,0,3.0,1,1,0,0,0,0,5,8,6,6,6,21,9,0.0,1.0,1.0,1.0,0.0,0.0,41819064.0,327803731.0,262797249.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6390,6410,5500000,es,6.5078949999999995,2013-07-20,115.0,Medium,,0,0,1,1,2,2013.0,7.0,0,20.0,40981593.0,0,4.0,1,1,0,0,1,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,117698894.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6391,6411,2500000,ru,0.928271,2009-12-03,91.0,Short,,0,0,1,0,0,2009.0,12.0,1,3.0,32322910.0,0,,1,0,0,1,0,0,0,9,6,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,38862717.0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6392,6412,100000,en,7.51505,2015-07-10,87.0,Short,,1,1,1,1,6,2015.0,7.0,0,10.0,40981593.0,0,4.0,1,1,0,0,0,0,6,0,0,1,1,0,0,,0.0,0.0,,0.0,0.0,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393,6413,30000000,en,2.9609419999999997,1991-12-25,132.0,Large,,1,0,1,1,7,1991.0,12.0,1,25.0,32322910.0,0,1.0,1,1,0,0,0,0,7,7,4,5,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,153518974.0,161000000.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6394,6414,115000000,en,26.419962,2001-11-01,92.0,Short,,1,1,1,1,11,2001.0,11.0,0,1.0,31944703.0,0,2.0,1,1,0,0,0,0,11,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
6395,6415,0,en,2.350811,2005-08-16,80.0,Short,,1,0,1,0,1,2005.0,8.0,1,16.0,-33273015.0,0,1.0,1,1,0,0,0,0,1,0,0,2,2,0,0,0.0,0.0,1.0,1.0,1.0,0.0,,,,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6396,6416,200000,en,6.322844,2014-04-01,98.0,Medium,,1,0,1,1,16,2014.0,4.0,0,1.0,-28405871.0,0,3.0,2,1,0,0,0,0,16,21,6,3,3,1,1,0.0,0.0,1.0,1.0,1.0,0.0,136159423.0,1045713802.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6397,6417,52000000,en,10.135446,2000-03-17,131.0,Large,,1,1,1,1,5,2000.0,3.0,0,17.0,-7149862.0,0,1.0,1,1,1,0,0,0,5,16,7,9,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,363889678.0,57059003.0,100230832.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,5.0,23.0,13.0,3.0,4.0,5.0,13.0,15.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0
6398,6418,30000000,en,7.000775,2011-02-03,108.0,Medium,,1,1,1,1,3,2011.0,2.0,0,3.0,-15309317.0,0,6.0,2,1,0,0,0,0,3,9,4,5,1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,330579719.0,300257475.0,373062864.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399,6419,12500000,en,8.912738000000001,2008-05-07,94.0,Medium,,1,0,1,1,6,2008.0,5.0,0,7.0,21757736.0,0,3.0,2,1,0,0,0,0,6,0,0,0,0,4,4,0.0,0.0,1.0,1.0,1.0,0.0,,,96105964.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,4.0,5.0,9.0,2.0,2.0,0.0,13.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
6400,6420,16000000,en,13.483131,2009-09-18,100.0,Medium,,1,0,1,1,11,2009.0,9.0,1,18.0,-37667937.0,0,2.0,1,1,0,0,1,0,11,4,3,3,2,3,3,1.0,1.0,0.0,0.0,0.0,1.0,836297228.0,129042871.0,173000000.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
6401,6421,12000000,hi,11.264586,2010-02-12,145.0,Large,,0,1,1,1,1,2010.0,2.0,0,12.0,-15309317.0,0,3.0,2,1,0,0,0,0,1,14,5,5,3,1,1,0.0,1.0,0.0,1.0,0.0,1.0,17000000.0,22175908.0,,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6402,6422,0,en,0.964027,2007-10-12,88.0,Short,,1,1,1,1,6,2007.0,10.0,1,12.0,-28659422.0,0,,1,1,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,6423,0,en,10.627974,2007-02-10,96.0,Medium,,1,0,1,0,1,2007.0,2.0,0,10.0,-15309317.0,0,4.0,1,1,0,0,0,0,1,19,5,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,351692268.0,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6404,6424,17000000,en,14.786032,2003-08-08,104.0,Medium,,1,0,1,1,7,2003.0,8.0,1,8.0,-33273015.0,0,4.0,1,1,0,0,0,0,7,4,0,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,8009329.0,59217789.0,38793283.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,7.0,26.0,7.0,4.0,4.0,5.0,14.0,16.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
6405,6425,9900000,en,14.282584,2016-01-07,92.0,Short,,1,1,1,1,8,2016.0,1.0,0,7.0,-50746591.0,0,3.0,2,1,0,0,0,0,8,0,0,1,1,3,0,,1.0,0.0,,0.0,1.0,,160602194.0,748806957.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,4.0,2.0,5.0,1.0,3.0,1.0,4.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6406,6426,8000000,pl,5.019679,2001-01-20,107.0,Medium,,0,1,1,1,18,2001.0,1.0,0,20.0,-50746591.0,1,5.0,2,0,0,0,0,0,18,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,1999955.0,1999955.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407,6427,0,hi,3.877988,1998-09-16,101.0,Medium,,0,0,1,0,7,1998.0,9.0,1,16.0,-37667937.0,0,1.0,2,0,0,0,0,0,7,1,1,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,,,,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
6408,6428,2115000,en,0.10991300000000002,1950-03-31,92.0,Short,,1,0,1,0,3,1950.0,3.0,0,31.0,-7149862.0,0,1.0,1,1,0,0,0,0,3,1,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409,6429,20000000,en,5.549608999999999,2007-01-25,86.0,Short,,1,0,1,1,0,2007.0,1.0,0,25.0,-50746591.0,0,4.0,1,1,0,0,0,0,0,6,6,1,1,14,10,0.0,0.0,1.0,1.0,1.0,0.0,391081192.0,,287553595.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6410,6430,30000000,en,12.962525,1991-11-22,99.0,Medium,,1,0,1,1,9,1991.0,11.0,0,22.0,31944703.0,0,3.0,1,1,0,0,0,0,9,5,4,9,6,10,3,0.0,1.0,0.0,1.0,0.0,1.0,25147055.0,41744718.0,332000000.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6411,6431,70000000,en,7.682562,2004-12-08,143.0,Large,,1,0,1,1,19,2004.0,12.0,1,8.0,32322910.0,0,4.0,2,1,0,0,0,0,19,5,4,3,3,0,0,0.0,1.0,0.0,1.0,0.0,1.0,333011068.0,156822020.0,,14,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5.0,0.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6412,6432,52000000,en,10.137389,1995-11-22,178.0,Large,,1,0,1,1,5,1995.0,11.0,0,22.0,31944703.0,0,4.0,2,1,0,0,0,0,5,19,7,12,5,11,6,0.0,1.0,0.0,1.0,0.0,1.0,152368585.0,352927224.0,23000000.0,10,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
